,t,value,price,chg,ma,sd,value_de,pos,pos_t-1,trade,cost,long_trade,short_trade,pnl
8772,2025-07-01 12:00:00,75.28432060095858,0.147015992923645,-0.006978273440296445,72.82410744338905,10.712564770559705,0.6128513220516445,0,0.0,0.0,0.0,0,0,-0.0
8773,2025-07-01 13:00:00,75.28811240720256,0.14801996712700102,0.0068290135201647395,72.80665451228347,10.68709215429598,0.6140536924316512,0,0.0,0.0,0.0,0,0,0.0
8774,2025-07-01 14:00:00,75.28569234119476,0.146269056209265,-0.011828883303519055,72.78919359356532,10.661512485659978,0.6149860007929143,0,0.0,0.0,0.0,0,0,-0.0
8775,2025-07-01 15:00:00,75.29658599245893,0.14620341387336802,-0.00044877800949960633,72.77172810089552,10.635812319640303,0.6165154885776696,0,0.0,0.0,0.0,0,0,-0.0
8776,2025-07-01 16:00:00,75.30978083218528,0.14560555024544602,-0.0040892590130612305,72.75426336964019,10.610001468236874,0.6181536120751621,0,0.0,0.0,0.0,0,0,-0.0
8777,2025-07-01 17:00:00,75.3266432388568,0.145587151944989,-0.00012635713697728423,72.73682907578234,10.58415401792629,0.6199593643192468,0,0.0,0.0,0.0,0,0,-0.0
8778,2025-07-01 18:00:00,75.35083748487375,0.14431936587867703,-0.008708090304500371,72.71944134773423,10.558301763816715,0.6220951568892124,0,0.0,0.0,0.0,0,0,-0.0
8779,2025-07-01 19:00:00,75.42677130577177,0.14339909415429702,-0.006376633647030006,72.7021551713771,10.5325099200612,0.6265331924020621,0,0.0,0.0,0.0,0,0,-0.0
8780,2025-07-01 20:00:00,75.50948782174416,0.14425454363811901,0.005965515255637044,72.68499970731891,10.50684793369716,0.6312649016177926,0,0.0,0.0,0.0,0,0,0.0
8781,2025-07-01 21:00:00,75.57350821262263,0.14417071857243102,-0.0005810913373950344,72.66798778767293,10.481382335854562,0.6351594131861157,0,0.0,0.0,0.0,0,0,-0.0
8782,2025-07-01 22:00:00,75.61990082474327,0.14421100504582,0.0002794358923079443,72.65107952642614,10.456034157936703,0.6382709801169262,0,0.0,0.0,0.0,0,0,0.0
8783,2025-07-01 23:00:00,75.65499578420504,0.144799354238276,0.004079780126829302,72.6342747716885,10.430821932405715,0.640881318919171,0,0.0,0.0,0.0,0,0,0.0
8784,2025-07-02 00:00:00,75.68680650705268,0.14391320560447401,-0.006119838299442848,72.61758863696355,10.405792547583447,0.6433434954464714,0,0.0,0.0,0.0,0,0,-0.0
8785,2025-07-02 01:00:00,75.72622096002736,0.14449368360603201,0.004033528397340946,72.60102035527838,10.380932366764846,0.6461375273948878,0,0.0,0.0,0.0,0,0,0.0
8786,2025-07-02 02:00:00,75.76184197821902,0.144982061837787,0.003379927894194834,72.5846111328384,10.35635918234811,0.6487571654589104,0,0.0,0.0,0.0,0,0,0.0
8787,2025-07-02 03:00:00,75.78573883154341,0.14520407242455602,0.0015312969339436044,72.5683296146212,10.332007551676776,0.6508560673151975,0,0.0,0.0,0.0,0,0,0.0
8788,2025-07-02 04:00:00,75.80909189818257,0.14632110195632902,0.007692825091757616,72.55217135179802,10.307866805330708,0.6529267531778166,0,0.0,0.0,0.0,0,0,0.0
8789,2025-07-02 05:00:00,75.81633258628065,0.14719586147514802,0.005978355186800455,72.53608346872262,10.283821240149585,0.6542884671708435,0,0.0,0.0,0.0,0,0,0.0
8790,2025-07-02 06:00:00,75.815402164021,0.14765039265191102,0.00308793448543887,72.52001669594766,10.259752140577024,0.6552937161999015,0,0.0,0.0,0.0,0,0,0.0
8791,2025-07-02 07:00:00,75.80418645954306,0.14793082591546,0.0018993059111607202,72.50391908813071,10.235535911155385,0.6558522800855023,0,0.0,0.0,0.0,0,0,0.0
8792,2025-07-02 08:00:00,75.78714066396111,0.14809248007935402,0.0010927686159638572,72.48780073661824,10.211207761066229,0.6561579926862937,0,0.0,0.0,0.0,0,0,0.0
8793,2025-07-02 09:00:00,75.75765970634258,0.14682023296871702,-0.008590896107319446,72.47164014562219,10.186728248600838,0.6559182772031307,0,0.0,0.0,0.0,0,0,-0.0
8794,2025-07-02 10:00:00,75.74408731641597,0.147965264459719,0.007798867144189536,72.45545888400535,10.16212941887074,0.6563864630542378,0,0.0,0.0,0.0,0,0,0.0
8795,2025-07-02 11:00:00,75.73478884601526,0.146442337608875,-0.010292461926147412,72.43926980026754,10.137438553780475,0.6570483187985544,0,0.0,0.0,0.0,0,0,-0.0
8796,2025-07-02 12:00:00,75.71637452052332,0.14732265493815,0.006011358078878759,72.42306859219912,10.112657776320775,0.6573086528094269,0,0.0,0.0,0.0,0,0,0.0
8797,2025-07-02 13:00:00,75.70349301857924,0.14832206512516602,0.006783818737420955,72.40687404389206,10.087829072081902,0.6578175260056824,0,0.0,0.0,0.0,0,0,0.0
8798,2025-07-02 14:00:00,75.70756308076615,0.14986323478146601,0.010390697129246673,72.39070254266862,10.062969892934593,0.6590853752122248,0,0.0,0.0,0.0,0,0,0.0
8799,2025-07-02 15:00:00,75.74311582464762,0.15255974086241902,0.017993112753005303,72.3745710618259,10.038076182253434,0.6617613892613253,0,0.0,0.0,0.0,0,0,0.0
8800,2025-07-02 16:00:00,75.84431300588284,0.154212198202962,0.010831542654711201,72.35851468518027,10.013139395281828,0.6673546797921316,0,0.0,0.0,0.0,0,0,0.0
8801,2025-07-02 17:00:00,75.96114919217378,0.154296262570045,0.0005451213850953263,72.34252796242264,9.988120093353269,0.6736158753158112,0,0.0,0.0,0.0,0,0,0.0
8802,2025-07-02 18:00:00,76.11915355641085,0.15455369720221301,0.0016684437320777512,72.32665114867142,9.963065142404405,0.6816385974117234,0,0.0,0.0,0.0,0,0,0.0
8803,2025-07-02 19:00:00,76.3340243759186,0.15765822253861903,0.020087033779231822,72.31090989190427,9.937957807262546,0.6920340892493897,0,0.0,0.0,0.0,0,0,0.0
8804,2025-07-02 20:00:00,76.58871283096136,0.15678121683528,-0.005562701958815919,72.29532479596475,9.912796445552145,0.7039609372036436,0,0.0,0.0,0.0,0,0,-0.0
8805,2025-07-02 21:00:00,76.80920950596577,0.156875767688566,0.0006030751335814877,72.27986847761167,9.88756214890507,0.7142609556530369,0,0.0,0.0,0.0,0,0,0.0
8806,2025-07-02 22:00:00,77.04104639334771,0.15627060715343802,-0.0038575781591033698,72.26455378896165,9.862276854185343,0.7248481227276179,0,0.0,0.0,0.0,0,0,-0.0
8807,2025-07-02 23:00:00,77.23655414370936,0.15592842768252,-0.0021896598288765334,72.24936323449063,9.836950972408053,0.7337965371306178,0,0.0,0.0,0.0,0,0,-0.0
8808,2025-07-03 00:00:00,77.41262582478761,0.15564496767534702,-0.0018178853682159213,72.2343018061649,9.811631395414421,0.7418388462507348,0,0.0,0.0,0.0,0,0,-0.0
8809,2025-07-03 01:00:00,77.60678680102484,0.15593092393327,0.0018372342016186316,72.21940559899957,9.786395958792179,0.7504462890725199,0,0.0,0.0,0.0,0,0,0.0
8810,2025-07-03 02:00:00,77.7758365514951,0.15561715471315501,-0.0020122321615259064,72.20473602752729,9.76146072048087,0.7579454174865384,0,0.0,0.0,0.0,0,0,-0.0
8811,2025-07-03 03:00:00,77.93749646694283,0.15556980739553602,-0.0003042551298811924,72.19025907221123,9.736743731553696,0.7650422866430413,1,0.0,1.0,0.0006,1,0,-0.0006
8812,2025-07-03 04:00:00,78.09502762802953,0.15771566588871802,0.013793540849003971,72.17593599467746,9.712144714763756,0.7718708197957029,1,1.0,0.0,0.0,0,0,0.013793540849003971
8813,2025-07-03 05:00:00,78.28383835412629,0.158963198953006,0.007910013613791733,72.16175412665646,9.68758487065456,0.7796972712361898,1,1.0,0.0,0.0,0,0,0.007910013613791733
8814,2025-07-03 06:00:00,78.48413417011247,0.15995548864966502,0.006242260492960838,72.14770813021364,9.663035649513324,0.787760259676188,1,1.0,0.0,0.0,0,0,0.006242260492960838
8815,2025-07-03 07:00:00,78.7044308480784,0.160694211575155,0.00461830307747646,72.13378831005211,9.638443915728208,0.796315612444606,1,1.0,0.0,0.0,0,0,0.00461830307747646
8816,2025-07-03 08:00:00,78.9293497851474,0.159337537390872,-0.008442582784934372,72.12002527110124,9.613894295652939,0.8047984181308697,1,1.0,0.0,0.0,0,0,-0.008442582784934372
8817,2025-07-03 09:00:00,79.15295085492146,0.16020513261066502,0.005445014614884558,72.10641859688883,9.589391962373726,0.8130044136871313,1,1.0,0.0,0.0,0,0,0.005445014614884558
8818,2025-07-03 10:00:00,79.3549532224119,0.159920255691389,-0.0017782009517031128,72.09295780073612,9.56494162154314,0.8203117435801713,1,1.0,0.0,0.0,0,0,-0.0017782009517031128
8819,2025-07-03 11:00:00,79.52881180357666,0.160343831115033,0.002648666498266561,72.0796125435895,9.540498873548717,0.8265821537757677,1,1.0,0.0,0.0,0,0,0.002648666498266561
8820,2025-07-03 12:00:00,79.76876583999379,0.15989937696779,-0.0027718818002056,72.06642991186708,9.516110972452228,0.8346294441171691,1,1.0,0.0,0.0,0,0,-0.0027718818002056
8821,2025-07-03 13:00:00,79.95914702247262,0.16149661225313502,0.009989002556693993,72.05339013317166,9.491793739376705,0.8410162284700582,1,1.0,0.0,0.0,0,0,0.009989002556693993
8822,2025-07-03 14:00:00,80.12989606873495,0.15909851808743602,-0.014849191770909376,72.04048957735893,9.467567021424347,0.8466892729531518,1,1.0,0.0,0.0,0,0,-0.014849191770909376
8823,2025-07-03 15:00:00,80.18273796725602,0.158014088930499,-0.006816085843999176,72.02764828909257,9.44336115017591,0.8490485714736892,1,1.0,0.0,0.0,0,0,-0.006816085843999176
8824,2025-07-03 16:00:00,80.1628880511381,0.15868130514408602,0.0042225109045843645,72.01481087615403,9.419113944613429,0.8494271841148311,1,1.0,0.0,0.0,0,0,0.0042225109045843645
8825,2025-07-03 17:00:00,80.15857101869156,0.15921883231685102,0.003387463773863786,72.00197872641327,9.394807910178823,0.8502297649733059,1,1.0,0.0,0.0,0,0,0.003387463773863786
8826,2025-07-03 18:00:00,80.15347802712498,0.159164811203132,-0.00033928846816011493,71.98915417337066,9.37045050890402,0.8510129623584886,1,1.0,0.0,0.0,0,0,-0.00033928846816011493
8827,2025-07-03 19:00:00,80.11072592216473,0.15907559903213,-0.0005605018491690039,71.97629579407351,9.345971266124245,0.8507804131633971,1,1.0,0.0,0.0,0,0,-0.0005605018491690039
8828,2025-07-03 20:00:00,80.10306423418592,0.16044046545718402,0.008579986078055546,71.96342421232877,9.321381586896203,0.8515038483131404,1,1.0,0.0,0.0,0,0,0.008579986078055546
8829,2025-07-03 21:00:00,80.11914859065541,0.160497519799216,0.00035561067383715894,71.95055737229421,9.296700805824866,0.8528723979431961,1,1.0,0.0,0.0,0,0,0.00035561067383715894
8830,2025-07-03 22:00:00,80.13184540521814,0.16000372684063902,-0.003076639185420005,71.93769529486339,9.271932992444027,0.8541486278212655,1,1.0,0.0,0.0,0,0,-0.003076639185420005
8831,2025-07-03 23:00:00,80.14828900654474,0.159393909972772,-0.003811266649272338,71.92483872607393,9.24707448966146,0.8555246282840385,1,1.0,0.0,0.0,0,0,-0.003811266649272338
8832,2025-07-04 00:00:00,80.17690052453673,0.160610236031826,0.007630944364573233,71.91199959958418,9.222143369194876,0.8572216972282258,1,1.0,0.0,0.0,0,0,0.007630944364573233
8833,2025-07-04 01:00:00,80.21531279260232,0.16023355424031,-0.00234531621908185,71.89918850654857,9.19715731010053,0.8591698264370748,1,1.0,0.0,0.0,0,0,-0.00234531621908185
8834,2025-07-04 02:00:00,80.24240822243026,0.159384276079993,-0.005300251650433241,71.88640608283151,9.172133783719707,0.8608108567788896,1,1.0,0.0,0.0,0,0,-0.005300251650433241
8835,2025-07-04 03:00:00,80.25626042204881,0.158131312665085,-0.007861273682224112,71.87363778295484,9.147047215776348,0.8621019300019834,1,1.0,0.0,0.0,0,0,-0.007861273682224112
8836,2025-07-04 04:00:00,80.25790286812081,0.1574626166293,-0.004228738916505881,71.86086853192245,9.121868590221165,0.8630761130339655,1,1.0,0.0,0.0,0,0,-0.004228738916505881
8837,2025-07-04 05:00:00,80.25800516746405,0.156953244509523,-0.003234876510252449,71.84809696630768,9.09659515765387,0.8640123865023126,1,1.0,0.0,0.0,0,0,-0.003234876510252449
8838,2025-07-04 06:00:00,80.26787936027168,0.155946155064438,-0.006416493320874794,71.83533501048034,9.071248713754406,0.8652013998014503,1,1.0,0.0,0.0,0,0,-0.006416493320874794
8839,2025-07-04 07:00:00,80.29202073276015,0.153888140477727,-0.013196956256219528,71.82259165211416,9.045836060020946,0.8667540519928068,1,1.0,0.0,0.0,0,0,-0.013196956256219528
8840,2025-07-04 08:00:00,80.31918523259016,0.15604420578640602,0.014010600829835074,71.80986735837897,9.020353923594332,0.8683779723097833,1,1.0,0.0,0.0,0,0,0.014010600829835074
8841,2025-07-04 09:00:00,80.33456282733944,0.15585265128845102,-0.0012275655926449192,71.79715189194215,8.994787000205699,0.8696992212798589,1,1.0,0.0,0.0,0,0,-0.0012275655926449192
8842,2025-07-04 10:00:00,80.35411764513663,0.15554137668703302,-0.0019972364848762636,71.78444624741167,8.969131770640892,0.8711230895397611,1,1.0,0.0,0.0,0,0,-0.0019972364848762636
8843,2025-07-04 11:00:00,80.36656242661554,0.155378803367719,-0.0010452094662961597,71.77174417028749,8.943378254110122,0.8723670643799024,1,1.0,0.0,0.0,0,0,-0.0010452094662961597
8844,2025-07-04 12:00:00,80.37730824781096,0.15607885914111702,0.004505477955968562,71.75904198268172,8.917516597713195,0.8735683829628627,1,1.0,0.0,0.0,0,0,0.004505477955968562
8845,2025-07-04 13:00:00,80.393201652527,0.154327019079533,-0.011224070134957298,71.74635237807288,8.891578146461235,0.874895236796983,1,1.0,0.0,0.0,0,0,-0.011224070134957298
8846,2025-07-04 14:00:00,80.40990307287544,0.155413610184491,0.007040835178693028,71.73367587952784,8.865562781073724,0.8762390876811256,1,1.0,0.0,0.0,0,0,0.007040835178693028
8847,2025-07-04 15:00:00,80.41449903591517,0.153253033204536,-0.013902109200025548,71.72106439383298,8.839650093349155,0.8772797198341398,1,1.0,0.0,0.0,0,0,-0.013902109200025548
8848,2025-07-04 16:00:00,80.42309332333878,0.153028155409205,-0.0014673627701116132,71.70852008174255,8.813841688061768,0.8784116762694094,1,1.0,0.0,0.0,0,0,-0.0014673627701116132
8849,2025-07-04 17:00:00,80.43483585649261,0.153613465695908,0.0038248535711473686,71.69600625050519,8.788018574494837,0.8796167023124106,1,1.0,0.0,0.0,0,0,0.0038248535711473686
8850,2025-07-04 18:00:00,80.45175414757182,0.15340021708065202,-0.0013882156378017818,71.68350794165221,8.762126203916045,0.8809436677916297,1,1.0,0.0,0.0,0,0,-0.0013882156378017818
8851,2025-07-04 19:00:00,80.46268096317468,0.15218860166223502,-0.007898394418698773,71.67100906175928,8.736121752706797,0.8821258650399932,1,1.0,0.0,0.0,0,0,-0.007898394418698773
8852,2025-07-04 20:00:00,80.4866363063938,0.15251923266963602,0.002172508346812929,71.65851688063418,8.710008584113972,0.8836153014456207,1,1.0,0.0,0.0,0,0,0.002172508346812929
8853,2025-07-04 21:00:00,80.52858490609532,0.153597838626188,0.00707193406151152,71.64604799743643,8.683812796598497,0.885519387043646,1,1.0,0.0,0.0,0,0,0.00707193406151152
8854,2025-07-04 22:00:00,80.54719158642014,0.153854102969348,0.001668411127735192,71.63358624257572,8.657515761885067,0.8868699248715235,1,1.0,0.0,0.0,0,0,0.001668411127735192
8855,2025-07-04 23:00:00,80.56052468991109,0.15315830908344602,-0.004522426587743378,71.62112226792462,8.631094211159265,0.8880962778722331,1,1.0,0.0,0.0,0,0,-0.004522426587743378
8856,2025-07-05 00:00:00,80.58454460872542,0.153265090923942,0.000697199134248816,71.60867199575975,8.604582825430725,0.8895645095140443,1,1.0,0.0,0.0,0,0,0.000697199134248816
8857,2025-07-05 01:00:00,80.63242853195982,0.15306767612636302,-0.0012880610737180387,71.59625047109787,8.57799494283002,0.8915650121581074,1,1.0,0.0,0.0,0,0,-0.0012880610737180387
8858,2025-07-05 02:00:00,80.65688430336638,0.154359522386559,0.00843970649380954,71.58385824671677,8.551365920214756,0.8930237445091352,1,1.0,0.0,0.0,0,0,0.00843970649380954
8859,2025-07-05 03:00:00,80.65634349921093,0.15393223308036502,-0.0027681434846885677,71.57148227723377,8.524689372851585,0.8939200611689686,1,1.0,0.0,0.0,0,0,-0.0027681434846885677
8860,2025-07-05 04:00:00,80.65184120830294,0.15372149954240502,-0.0013690020195443742,71.55912774069641,8.49798752448601,0.8947276581508282,1,1.0,0.0,0.0,0,0,-0.0013690020195443742
8861,2025-07-05 05:00:00,80.64542114291983,0.15463102212194801,0.00591669078333501,71.54681564350113,8.471331514258617,0.8954904743755645,1,1.0,0.0,0.0,0,0,0.00591669078333501
8862,2025-07-05 06:00:00,80.6231860868613,0.155064701174736,0.002804605743639055,71.53454858284411,8.444753049119047,0.8959015437705187,1,1.0,0.0,0.0,0,0,0.002804605743639055
8863,2025-07-05 07:00:00,80.6027074834716,0.155456990033139,0.0025298398373783115,71.52236773027184,8.418384215404883,0.8963456472815362,1,1.0,0.0,0.0,0,0,0.0025298398373783115
8864,2025-07-05 08:00:00,80.57036371317993,0.154976665640242,-0.003089757448633268,71.5102938983765,8.39231033751883,0.8965194235260605,1,1.0,0.0,0.0,0,0,-0.003089757448633268
8865,2025-07-05 09:00:00,80.54303119701885,0.15648976741206302,0.009763416741288555,71.49829902757469,8.366433706873593,0.896798477997782,1,1.0,0.0,0.0,0,0,0.009763416741288555
8866,2025-07-05 10:00:00,80.50984265472307,0.155954666233903,-0.003419400431154185,71.4863642297374,8.340702109805164,0.8969440595622107,1,1.0,0.0,0.0,0,0,-0.003419400431154185
8867,2025-07-05 11:00:00,80.4948271450838,0.155257585768832,-0.004469763437700003,71.47450852227854,8.315151560162969,0.8974871045956796,1,1.0,0.0,0.0,0,0,-0.004469763437700003
8868,2025-07-05 12:00:00,80.4939239641333,0.15497737898953,-0.0018047864000616531,71.46274636253153,8.289809259452825,0.8983352398214077,1,1.0,0.0,0.0,0,0,-0.0018047864000616531
8869,2025-07-05 13:00:00,80.49171264239368,0.154350255160179,-0.0040465507510834,71.45107502382245,8.26466897308103,0.8991467463530736,1,1.0,0.0,0.0,0,0,-0.0040465507510834
8870,2025-07-05 14:00:00,80.48685824880518,0.155602632970533,0.008113869387869288,71.43941047697749,8.239464263634078,0.899901017327934,1,1.0,0.0,0.0,0,0,0.008113869387869288
8871,2025-07-05 15:00:00,80.47982272368984,0.156355761943265,0.004840078592208696,71.4277298746996,8.214123572768102,0.9006109419152439,1,1.0,0.0,0.0,0,0,0.004840078592208696
8872,2025-07-05 16:00:00,80.48181189732266,0.15537961685659302,-0.00624310274555917,71.41602900557379,8.188618923281743,0.9015209798535926,1,1.0,0.0,0.0,0,0,-0.00624310274555917
8873,2025-07-05 17:00:00,80.47816235933553,0.154100522112553,-0.008232062672805629,71.40430397544925,8.162943953525751,0.9023121048447336,1,1.0,0.0,0.0,0,0,-0.008232062672805629
8874,2025-07-05 18:00:00,80.46541202155146,0.15315136543774,-0.006159334581097409,71.39256761591079,8.137152213662802,0.9029096285669154,1,1.0,0.0,0.0,0,0,-0.006159334581097409
8875,2025-07-05 19:00:00,80.44032392334897,0.15426399031716,0.007264870778264987,71.38082152242586,8.111265696215511,0.9032446075951017,1,1.0,0.0,0.0,0,0,0.007264870778264987
8876,2025-07-05 20:00:00,80.37398394720445,0.154803786823054,0.0034991737526315347,71.36903836412897,8.085253134780382,0.9026918713396208,1,1.0,0.0,0.0,0,0,0.0034991737526315347
8877,2025-07-05 21:00:00,80.30059077220983,0.154546027847296,-0.001665068930468916,71.35720897816462,8.059093429696452,0.9019826761220231,1,1.0,0.0,0.0,0,0,-0.001665068930468916
8878,2025-07-05 22:00:00,80.2278290888556,0.15499997911784402,0.002937320854318859,71.34532847885657,8.032768163362796,0.9012833912805889,1,1.0,0.0,0.0,0,0,0.002937320854318859
8879,2025-07-05 23:00:00,80.17634830144753,0.154242239976168,-0.00488864028233138,71.33340881560531,8.006284189857137,0.9010547763085311,1,1.0,0.0,0.0,0,0,-0.00488864028233138
8880,2025-07-06 00:00:00,80.11819371539274,0.153560025921706,-0.004423004065341685,71.32144325231036,7.979627339545807,0.9006799332631041,1,1.0,0.0,0.0,0,0,-0.004423004065341685
8881,2025-07-06 01:00:00,80.06184244983713,0.15370646979309902,0.0009536588087557529,71.30942712662268,7.952777472541028,0.9003479335819449,1,1.0,0.0,0.0,0,0,0.0009536588087557529
8882,2025-07-06 02:00:00,80.00618438037004,0.152926625035572,-0.005073597478211234,71.29735571247407,7.9257155399578165,0.9000349733927204,1,1.0,0.0,0.0,0,0,-0.005073597478211234
8883,2025-07-06 03:00:00,79.97701129838728,0.15341821463281102,0.0032145455189682703,71.2852558929397,7.898490308114278,0.9003271605824226,1,1.0,0.0,0.0,0,0,0.0032145455189682703
8884,2025-07-06 04:00:00,79.95919190815707,0.152518412694366,-0.0058650267870643535,71.27314040154387,7.871126095946463,0.9008823411988478,1,1.0,0.0,0.0,0,0,-0.0058650267870643535
8885,2025-07-06 05:00:00,79.95045045268053,0.152324908669441,-0.0012687256673248326,71.26101826265655,7.8436383668569505,0.9016473194711849,1,1.0,0.0,0.0,0,0,-0.0012687256673248326
8886,2025-07-06 06:00:00,79.94931992841403,0.153363104494001,0.006815666811348375,71.24889461033717,7.816031689200766,0.9025867410705131,1,1.0,0.0,0.0,0,0,0.006815666811348375
8887,2025-07-06 07:00:00,79.94624154790631,0.15267841801342202,-0.004464479790220799,71.23678586330814,7.78836466753155,0.9034822921295171,1,1.0,0.0,0.0,0,0,-0.004464479790220799
8888,2025-07-06 08:00:00,79.94920630211467,0.15331206839712402,0.004150228905609232,71.22469498321007,7.7606375291848035,0.904512491069445,1,1.0,0.0,0.0,0,0,0.004150228905609232
8889,2025-07-06 09:00:00,79.94780205884882,0.15305877155424202,-0.0016521650613041672,71.2126035820722,7.732792435238987,0.9054463882861513,1,1.0,0.0,0.0,0,0,-0.0016521650613041672
8890,2025-07-06 10:00:00,79.95087180567515,0.154037418420261,0.006393928659437664,71.200536423906,7.7049076911445145,0.9064777154034778,1,1.0,0.0,0.0,0,0,0.006393928659437664
8891,2025-07-06 11:00:00,79.95092112470063,0.154766702828826,0.0047344626782519494,71.18847242958346,7.676913706440825,0.9074429133526525,1,1.0,0.0,0.0,0,0,0.0047344626782519494
8892,2025-07-06 12:00:00,79.94190441314892,0.155332421595637,0.003655300245277493,71.17639547767612,7.648766803179222,0.9082127951108794,1,1.0,0.0,0.0,0,0,0.003655300245277493
8893,2025-07-06 13:00:00,79.94454313015079,0.157505269023428,0.01398837026726718,71.1643202569051,7.620498728574061,0.9092382828950667,1,1.0,0.0,0.0,0,0,0.01398837026726718
8894,2025-07-06 14:00:00,79.9510995591034,0.157404835425024,-0.000637652308565384,71.15224717749525,7.59210336184795,0.9103483591066219,1,1.0,0.0,0.0,0,0,-0.000637652308565384
8895,2025-07-06 15:00:00,79.9560347406859,0.157584356675563,0.0011405065800822456,71.14016941634056,7.56355750965198,0.911423617892273,1,1.0,0.0,0.0,0,0,0.0011405065800822456
8896,2025-07-06 16:00:00,79.95655402607854,0.15772577651473102,0.0008974230827947238,71.12808320002947,7.534852976228528,0.9124057233062339,1,1.0,0.0,0.0,0,0,0.0008974230827947238
8897,2025-07-06 17:00:00,79.97294378102481,0.15907495000135902,0.008553918810486838,71.11600261139407,7.506013078099378,0.9137225652034329,1,1.0,0.0,0.0,0,0,0.008553918810486838
8898,2025-07-06 18:00:00,80.01390825071873,0.15870620637659302,-0.002318049603428074,71.1039293926565,7.477002895818623,0.9155451211806633,1,1.0,0.0,0.0,0,0,-0.002318049603428074
8899,2025-07-06 19:00:00,80.03725826209174,0.15911558681280602,0.0025794859921330904,71.09184796093524,7.447792328491809,0.9169921908989829,1,1.0,0.0,0.0,0,0,0.0025794859921330904
8900,2025-07-06 20:00:00,80.02305883391958,0.159919908443299,0.005054951853580736,71.07974068564724,7.418375566623889,0.9176717720483132,1,1.0,0.0,0.0,0,0,0.005054951853580736
8901,2025-07-06 21:00:00,80.00596856941716,0.16063982239472402,0.004501715630235381,71.06761364908115,7.38877713436916,0.9182978092277025,1,1.0,0.0,0.0,0,0,0.004501715630235381
8902,2025-07-06 22:00:00,80.01603376335949,0.16006050397010102,-0.0036063188815006475,71.05548646525077,7.359022516979601,0.919476451030351,1,1.0,0.0,0.0,0,0,-0.0036063188815006475
8903,2025-07-06 23:00:00,80.02071932213757,0.15928031177683602,-0.004874357970350629,71.04335756838647,7.329112897330082,0.9205454541016111,1,1.0,0.0,0.0,0,0,-0.004874357970350629
8904,2025-07-07 00:00:00,80.02845159948967,0.15889372615452602,-0.0024270772576816535,71.03123026924195,7.29905366080119,0.9216739826326346,1,1.0,0.0,0.0,0,0,-0.0024270772576816535
8905,2025-07-07 01:00:00,80.04186112755683,0.15951699158656202,0.003922530153455339,71.01911850813977,7.268885802302056,0.9229105240478302,1,1.0,0.0,0.0,0,0,0.003922530153455339
8906,2025-07-07 02:00:00,80.08141152563549,0.159634991995902,0.0007397356743401584,71.00703768703396,7.238622394125958,0.924645736406057,1,1.0,0.0,0.0,0,0,0.0007397356743401584
8907,2025-07-07 03:00:00,80.1265309438621,0.16049090934322902,0.005361715101592335,70.99497721011807,7.2082130932282045,0.9264675726302616,1,1.0,0.0,0.0,0,0,0.005361715101592335
8908,2025-07-07 04:00:00,80.18521998347353,0.15972983239329502,-0.004742181055914729,70.98294564050407,7.177666150158692,0.9285178002362042,1,1.0,0.0,0.0,0,0,-0.004742181055914729
